session_id,noise_level,log_format,num_lines,failure_cause,affected_service,severity,recommended_action,evidence_lines
sess_00259,high,plain,10,database_query_failure,database-service,medium,check_database_query,"[5, 6, 7]"
sess_00260,high,mixed,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_00261,medium,mixed,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_00262,high,plain,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_00263,low,plain,7,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[3, 4, 5, 6]"
sess_00264,high,json_like,10,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[5, 6, 7]"
sess_00265,none,json_like,4,normal_no_issue,gateway-service,low,no_action_monitor,"[1, 3, 4]"
sess_00266,medium,mixed,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_00267,high,mixed,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_00268,high,mixed,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_00269,medium,plain,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00270,medium,mixed,8,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_00271,high,mixed,10,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[5, 6, 7]"
sess_00272,low,plain,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_00273,medium,mixed,8,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[4, 5, 6]"
sess_00274,none,plain,4,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[2, 3, 4]"
sess_00275,low,json_like,6,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[3, 4, 5]"
sess_00276,low,json_like,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_00277,medium,plain,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_00278,none,plain,5,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_00279,medium,mixed,8,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[4, 5, 6]"
sess_00280,low,json_like,6,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00281,low,mixed,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_00282,medium,plain,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_00283,low,plain,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_00284,medium,plain,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_00285,medium,plain,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_00286,high,mixed,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_00287,low,plain,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_00288,low,plain,7,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_00289,low,json_like,6,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[3, 4, 5]"
sess_00290,medium,mixed,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_00291,high,plain,10,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[5, 6, 7]"
sess_00292,low,plain,6,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00293,none,plain,4,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[2, 3, 4]"
sess_00294,none,plain,4,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[1, 2, 3, 4]"
sess_00295,medium,json_like,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00296,high,json_like,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_00297,high,mixed,11,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[5, 6, 7, 8]"
sess_00298,medium,mixed,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_00299,medium,mixed,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_00300,medium,json_like,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_00301,low,plain,6,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[3, 4, 5]"
sess_00302,low,json_like,6,database_query_failure,database-service,high,check_database_query,"[3, 4, 5]"
sess_00303,low,json_like,6,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[3, 4, 5]"
sess_00304,medium,json_like,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_00305,low,json_like,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00306,high,plain,10,message_queue_backlog,queue-service,high,scale_queue_consumers,"[5, 6, 7]"
sess_00307,high,mixed,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_00308,high,json_like,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_00309,high,mixed,10,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_00310,low,plain,7,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_00311,low,plain,6,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[3, 4, 5]"
sess_00312,medium,json_like,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_00313,high,json_like,11,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00314,none,mixed,4,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[2, 3, 4]"
sess_00315,medium,plain,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_00316,low,mixed,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00317,medium,json_like,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00318,medium,plain,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00319,high,mixed,10,deployment_regression,checkout-service,high,rollback_deployment,"[5, 6, 7]"
sess_00320,high,plain,10,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[5, 6, 7]"
sess_00321,high,plain,10,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_00322,medium,plain,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_00323,medium,json_like,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_00324,medium,plain,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_00325,low,json_like,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_00326,low,plain,7,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_00327,low,mixed,6,deployment_regression,checkout-service,high,rollback_deployment,"[3, 4, 5]"
sess_00328,low,mixed,6,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[3, 4, 5]"
sess_00329,medium,json_like,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00330,low,json_like,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_00331,high,json_like,10,deployment_regression,checkout-service,high,rollback_deployment,"[5, 6, 7]"
sess_00332,medium,plain,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_00333,low,json_like,6,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00334,medium,mixed,9,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00335,medium,mixed,9,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00336,high,plain,11,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00337,medium,json_like,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00338,medium,json_like,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_00339,high,mixed,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_00340,none,json_like,5,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_00341,low,mixed,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_00342,none,json_like,4,normal_no_issue,gateway-service,low,no_action_monitor,"[1, 3, 4]"
sess_00343,high,json_like,11,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00344,low,mixed,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00345,low,mixed,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00346,medium,mixed,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_00347,medium,plain,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_00348,high,mixed,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_00349,high,mixed,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_00350,high,json_like,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_00351,low,json_like,6,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00352,medium,mixed,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_00353,low,json_like,6,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[3, 4, 5]"
sess_00354,low,json_like,6,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[3, 4, 5]"
sess_00355,medium,plain,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_00356,high,plain,10,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[5, 6, 7]"
sess_00357,low,mixed,7,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_00358,none,mixed,4,database_query_failure,database-service,medium,check_database_query,"[2, 3, 4]"
sess_00359,low,mixed,6,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00360,low,plain,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_00361,medium,plain,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_00362,medium,mixed,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_00363,low,mixed,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_00364,medium,mixed,9,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00365,medium,plain,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_00366,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00367,medium,mixed,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00368,none,mixed,4,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[2, 3, 4]"
sess_00369,medium,mixed,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_00370,low,mixed,7,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_00371,high,plain,10,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[5, 6, 7]"
sess_00372,none,json_like,4,deployment_regression,checkout-service,critical,rollback_deployment,"[2, 3, 4]"
sess_00373,low,mixed,6,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[3, 4, 5]"
sess_00374,none,plain,4,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[2, 3, 4]"
sess_00375,medium,plain,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00376,medium,plain,8,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_00377,none,plain,4,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[2, 3, 4]"
sess_00378,medium,mixed,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_00379,medium,plain,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_00380,low,mixed,7,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[3, 4, 5, 6]"
sess_00381,high,json_like,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_00382,medium,plain,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00383,high,json_like,11,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[5, 6, 7, 8]"
sess_00384,medium,mixed,9,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00385,medium,json_like,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_00386,medium,mixed,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00387,low,json_like,7,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[3, 4, 5, 6]"
sess_00388,low,json_like,6,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00389,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00390,low,json_like,6,message_queue_backlog,queue-service,high,scale_queue_consumers,"[3, 4, 5]"
sess_00391,low,plain,7,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_00392,low,mixed,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_00393,low,json_like,7,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[3, 4, 5, 6]"
sess_00394,medium,json_like,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_00395,none,plain,4,deployment_regression,checkout-service,high,rollback_deployment,"[2, 3, 4]"
sess_00396,none,plain,5,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[2, 3, 4, 5]"
sess_00397,none,plain,4,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[2, 3, 4]"
sess_00398,high,mixed,10,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[5, 6, 7]"
sess_00399,none,plain,5,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[2, 3, 4, 5]"
sess_00400,high,plain,10,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_00401,high,mixed,11,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00402,none,plain,4,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[2, 3, 4]"
sess_00403,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00404,medium,plain,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_00405,medium,mixed,8,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[4, 5, 6]"
sess_00406,medium,plain,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_00407,high,mixed,10,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[5, 6, 7]"
sess_00408,medium,json_like,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_00409,high,mixed,11,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00410,none,json_like,4,database_query_failure,database-service,high,check_database_query,"[2, 3, 4]"
