session_id,noise_level,log_length,evidence_count,failure_cause,affected_service,severity,recommended_action,evidence_lines
sess_00287,high,8,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6, 8]"
sess_00288,high,8,2,configuration_error,checkout-service,high,rollback_deployment,"[4, 7]"
sess_00289,medium,9,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 6, 8]"
sess_00290,high,7,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 6, 7]"
sess_00291,medium,10,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 7]"
sess_00292,low,5,3,database_query_failure,database,high,escalate_to_database_team,"[3, 4, 5]"
sess_00293,low,7,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 5, 7]"
sess_00294,low,6,3,network_timeout,gateway,medium,inspect_network_dependency,"[4, 5, 6]"
sess_00295,medium,10,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 6, 8]"
sess_00296,none,5,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 4, 5]"
sess_00297,low,8,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_00298,low,7,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 5, 7]"
sess_00299,medium,8,2,network_timeout,gateway,high,inspect_network_dependency,"[3, 6]"
sess_00300,none,7,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6, 7]"
sess_00301,high,8,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 6, 7]"
sess_00302,medium,7,2,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 7]"
sess_00303,medium,9,3,inventory_out_of_sync,inventory-service,critical,reconcile_inventory_state,"[4, 6, 7]"
sess_00304,low,7,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 5, 7]"
sess_00305,medium,9,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 5, 7]"
sess_00306,medium,8,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_00307,low,6,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_00308,none,6,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_00309,low,7,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 5, 7]"
sess_00310,high,10,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_00311,medium,9,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 6, 8]"
sess_00312,medium,7,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 4, 6]"
sess_00313,medium,7,2,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 5]"
sess_00314,none,6,3,database_query_failure,database,medium,escalate_to_database_team,"[3, 4, 6]"
sess_00315,none,7,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 5, 7]"
sess_00316,none,7,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[3, 5, 7]"
sess_00317,none,8,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 6, 8]"
sess_00318,medium,9,3,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 5, 7]"
sess_00319,medium,7,2,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 6]"
sess_00320,low,7,3,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 5, 7]"
sess_00321,low,7,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_00322,low,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 5, 7]"
sess_00323,none,7,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 5, 7]"
sess_00324,low,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 7]"
sess_00325,none,8,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 8]"
sess_00326,medium,10,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 5, 7]"
sess_00327,none,6,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 4, 6]"
sess_00328,medium,10,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 6, 9]"
sess_00329,medium,7,2,normal_no_issue,gateway,low,no_action_monitor,"[4, 7]"
sess_00330,low,7,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 5, 7]"
sess_00331,low,7,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 7]"
sess_00332,low,7,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 5, 7]"
sess_00333,medium,10,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 8]"
sess_00334,medium,8,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 6, 7]"
sess_00335,medium,8,3,database_query_failure,database,medium,escalate_to_database_team,"[3, 4, 6]"
sess_00336,high,7,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 4, 6]"
sess_00337,none,7,3,network_timeout,gateway,medium,inspect_network_dependency,"[3, 5, 7]"
sess_00338,high,7,2,database_query_failure,database,high,escalate_to_database_team,"[3, 6]"
sess_00339,low,8,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_00340,medium,8,2,normal_no_issue,gateway,low,no_action_monitor,"[4, 6]"
sess_00341,medium,7,2,resource_exhaustion,payment-service,critical,scale_resource,"[3, 5]"
sess_00342,medium,10,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 6, 8]"
sess_00343,medium,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 5, 6]"
sess_00344,none,6,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 6]"
sess_00345,low,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 7]"
sess_00346,medium,9,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 5, 8]"
sess_00347,low,7,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_00348,high,11,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 6, 9]"
sess_00349,medium,9,3,database_connection_pool_exhaustion,database,low,scale_resource,"[4, 6, 8]"
sess_00350,high,9,3,database_query_failure,database,critical,escalate_to_database_team,"[3, 7, 8]"
sess_00351,high,10,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 6, 7]"
sess_00352,none,6,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 4, 6]"
sess_00353,low,8,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_00354,medium,7,2,database_query_failure,database,medium,escalate_to_database_team,"[4, 7]"
sess_00355,high,9,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 4, 7]"
sess_00356,medium,8,3,database_query_failure,database,medium,escalate_to_database_team,"[3, 4, 7]"
sess_00357,low,6,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 4, 6]"
sess_00358,low,8,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 8]"
sess_00359,none,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 7]"
sess_00360,medium,8,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 4, 5]"
sess_00361,medium,9,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 6, 8]"
sess_00362,medium,10,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 7, 9]"
sess_00363,medium,10,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 7]"
sess_00364,medium,10,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 7, 9]"
sess_00365,medium,8,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 5, 8]"
sess_00366,medium,8,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 6, 7]"
sess_00367,medium,10,3,database_query_failure,database,high,escalate_to_database_team,"[4, 6, 8]"
sess_00368,low,7,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 5, 7]"
sess_00369,medium,11,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 5, 8]"
sess_00370,low,8,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_00371,high,9,2,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 7]"
sess_00372,high,7,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 6, 7]"
sess_00373,none,7,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 7]"
sess_00374,low,7,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 5, 7]"
sess_00375,low,5,3,network_timeout,gateway,medium,inspect_network_dependency,"[3, 4, 5]"
sess_00376,low,5,3,database_query_failure,database,medium,escalate_to_database_team,"[3, 4, 5]"
sess_00377,medium,10,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 8]"
sess_00378,medium,7,2,database_query_failure,database,high,escalate_to_database_team,"[4, 5]"
sess_00379,low,7,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 5, 7]"
sess_00380,medium,9,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 6, 8]"
sess_00381,none,5,3,database_query_failure,database,high,escalate_to_database_team,"[3, 4, 5]"
sess_00382,low,8,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 8]"
sess_00383,low,6,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 4, 6]"
sess_00384,low,7,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_00385,medium,10,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 7, 10]"
sess_00386,low,7,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 6, 7]"
sess_00387,none,7,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 5, 7]"
sess_00388,low,7,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 5, 7]"
sess_00389,low,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6, 7]"
sess_00390,medium,8,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 6, 8]"
sess_00391,high,9,3,message_queue_backlog,message-queue,medium,scale_resource,"[4, 7, 9]"
sess_00392,low,6,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[3, 4, 6]"
sess_00393,high,9,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_00394,low,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 8]"
sess_00395,medium,9,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 7]"
sess_00396,low,7,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 5, 7]"
sess_00397,none,6,3,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 5, 6]"
sess_00398,medium,7,2,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6]"
sess_00399,low,7,2,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6]"
sess_00400,low,7,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 6, 7]"
sess_00401,low,6,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_00402,low,8,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_00403,low,7,3,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[4, 5, 7]"
sess_00404,low,7,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 5, 7]"
sess_00405,none,7,3,database_query_failure,database,high,escalate_to_database_team,"[3, 5, 7]"
sess_00406,low,7,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 5, 7]"
sess_00407,medium,9,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 5, 6]"
sess_00408,none,7,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6, 7]"
sess_00409,low,6,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 5, 6]"
sess_00410,high,10,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 5, 7]"
sess_00411,high,9,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 4, 7]"
sess_00412,low,8,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 8]"
sess_00413,none,7,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_00414,low,8,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 6, 8]"
sess_00415,high,7,2,deployment_regression,checkout-service,high,rollback_deployment,"[3, 6]"
sess_00416,low,7,2,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6]"
sess_00417,high,9,2,message_queue_backlog,message-queue,medium,scale_resource,"[7, 9]"
sess_00418,medium,7,2,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6]"
sess_00419,low,7,3,message_queue_backlog,message-queue,medium,scale_resource,"[4, 6, 7]"
sess_00420,medium,7,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 4, 6]"
sess_00421,medium,7,2,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 7]"
sess_00422,high,7,2,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[3, 6]"
sess_00423,medium,9,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 5, 7]"
sess_00424,low,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 8]"
sess_00425,low,7,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 5, 7]"
sess_00426,high,8,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 4, 5]"
sess_00427,medium,9,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 8]"
sess_00428,medium,7,2,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6]"
sess_00429,low,7,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_00430,high,10,3,database_query_failure,database,high,escalate_to_database_team,"[3, 4, 6]"
sess_00431,medium,9,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 7]"
sess_00432,none,6,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 6]"
sess_00433,high,9,2,resource_exhaustion,payment-service,critical,scale_resource,"[6, 8]"
sess_00434,medium,8,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 5, 6]"
sess_00435,none,7,3,database_query_failure,database,high,escalate_to_database_team,"[4, 6, 7]"
sess_00436,medium,10,3,database_query_failure,database,high,escalate_to_database_team,"[4, 7, 10]"
sess_00437,medium,8,2,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 6]"
sess_00438,medium,9,3,message_queue_backlog,message-queue,medium,scale_resource,"[4, 6, 7]"
sess_00439,medium,8,3,database_query_failure,database,high,escalate_to_database_team,"[3, 4, 6]"
sess_00440,low,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 7]"
sess_00441,medium,10,3,database_query_failure,database,high,escalate_to_database_team,"[4, 7, 9]"
sess_00442,medium,11,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 5, 8]"
sess_00443,none,8,3,message_queue_backlog,message-queue,low,scale_resource,"[4, 6, 8]"
sess_00444,medium,10,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 8]"
sess_00445,none,6,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 5, 6]"
sess_00446,medium,7,2,resource_exhaustion,payment-service,high,scale_resource,"[3, 6]"
sess_00447,low,8,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 8]"
sess_00448,medium,8,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 5, 7]"
sess_00449,medium,9,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 6, 9]"
sess_00450,medium,11,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 7, 9]"
sess_00451,medium,12,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 7, 10]"
sess_00452,medium,9,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 7, 9]"
sess_00453,medium,10,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 7, 9]"
sess_00454,low,7,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_00455,medium,10,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_00456,low,7,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 7]"
sess_00457,high,10,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[3, 6, 8]"
sess_00458,medium,8,2,database_query_failure,database,high,escalate_to_database_team,"[4, 6]"
sess_00459,low,7,3,database_query_failure,database,high,escalate_to_database_team,"[4, 5, 7]"
sess_00460,medium,7,2,configuration_error,checkout-service,high,rollback_deployment,"[4, 6]"
sess_00461,low,7,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_00462,high,11,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6]"
sess_00463,medium,7,3,network_timeout,gateway,medium,inspect_network_dependency,"[3, 4, 6]"
sess_00464,none,7,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 7]"
sess_00465,none,7,2,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 6]"
sess_00466,high,11,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 6, 9]"
sess_00467,medium,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 7]"
